CustomerNumber,Type,FirstName,OtherName,LastName,DateOfBirth,PriorAddress,Residential,Registered,AddressID,MailingAddressId,PreferredContact,HomePhoneAreaCode,HomePhoneNumber,WorkPhoneAreaCode,WorkPhoneNumber,Mobile,Email,ABN,ACN,Sex,MaritalStatus,DateJoined,CustomerStatus,IsStaffMember,ResidencyStatus,HousingStatus,AddressDurationLength,AddressDurationUnits,isIDVerificationVerified,IDVerificationType,DriversLicenceNumber,DriversLicenceCardNumber,DriversLicenceState,BusinessType,RegisteredDate,TradingStartDate,TrustType,TrustVestingDate,NumberOfEmployees,IsGSARequired,CountryOfBirth,TradingAddressId
18121200,Company,,ACE Doors,,,No,Yes,Yes,103,,Work,,,TEXT-02,99495977,,,25125009154,,,,TEXT-2006-03-31,,,,,4,Years,,,,,,,,,,,,,
18121201,Company,,Timber Holdings,,,No,Yes,Yes,105,,Work,,,TEXT-02,99495988,,,87526203324,,,,TEXT-1990-01-01,,,,,20,Years,,,,,,,,,,,,,
11990001,Individual,Gandalf,,The Grey,TEXT-1960-01-01,No,Yes,,111,,Mobile,,,,,TEXT-0411122111,Gandalf.grey@tolkien.org,,,MALE,SINGLE,,,,CITIZEN,,,,,,123456789,123456789X,QLD,,,,,,,,
11990002,Individual,Ryle,,Juta,TEXT-1991-03-31,No,Yes,,111,,Mobile,,,,,TEXT-0411122111,testuser_0000001@outlook.com,,,MALE,SINGLE,,,,CITIZEN,,,,,,223456789,9876543210,NSW,,,,,,,,
11990003,Individual,John,,Espiritu,TEXT-1991-01-01,No,Yes,,112,,Mobile,,,,,TEXT-0411111111,rolfryan@test.com,,,MALE,MARRIED,,,,CITIZEN,OWNHOMEMORTGAGE,3,Years,Yes,DigitalID,323456789,XZ2345678,WA,,,,,,,,
11990004,Individual,Mary,,Espiritu,TEXT-1991-01-01,No,Yes,,112,,Mobile,,,,,TEXT-0411111111,marye@test.com,,,FEMALE,MARRIED,,,,CITIZEN,OWNHOMEMORTGAGE,3,Years,Yes,DigitalID,423456789,A2345678B,SA,,,,,,,,
11990005,Individual,Chito,,Miranda,TEXT-1991-01-01,No,Yes,,112,,Mobile,,,,,TEXT-0411111111,cmiranda@test.com,,,MALE,SINGLE,,,,CITIZEN,OWNHOMEMORTGAGE,3,Years,Yes,DigitalID,523456789,2345678BC,TAS,,,,,,,,
11990006,Individual,Neil,,Gaiman,TEXT-1991-01-01,No,Yes,,111,,Mobile,,,,,TEXT-0412345678,ng@test.com,,,MALE,SINGLE,,,,,,,,,,623456789,AC87654321,ACT,,,,,,,,
11990007,Individual,Tristran,,Thorn,TEXT-1991-01-01,No,Yes,,111,,Mobile,,,,,TEXT-0422345678,tt@test.com,,,MALE,SINGLE,,,,,,,,,,723456789,14344734,NT,,,,,,,,
11990008,Individual,Victoria,,Forester,TEXT-1991-01-01,No,Yes,,111,,Mobile,,,,,TEXT-0432345678,vf@test.com,,,FEMALE,SINGLE,,,,,,,,,,823456789,,VIC,,,,,,,,
11990009,Individual,Yvaine,,Star,TEXT-1991-01-01,No,Yes,,111,,Mobile,,,,,TEXT-0442345678,ys@test.com,,,FEMALE,SINGLE,,,,,,,,,,523456789,2345678BC,TAS,,,,,,,,
11990010,Individual,Bilbo,,Baggins,TEXT-1960-01-01,No,Yes,,111,,Mobile,,,,,TEXT-0411122111,bb@hobbit.com,,,MALE,SINGLE,,,,CITIZEN,,,,,,923456789,,QLD,,,,,,,,
11990011,Individual,Frodo,,Baggins,TEXT-1991-01-01,No,Yes,,112,,Mobile,,,,,TEXT-0411111111,fb@hobbit.com,,,MALE,MARRIED,,,,CITIZEN,OWNHOMEMORTGAGE,3,Years,Yes,DigitalID,213456789,XZ234567,WA,,,,,,,,
11990012,Individual,Samwise,,Gamgee,TEXT-1991-01-01,No,Yes,,112,,Mobile,,,,,TEXT-0411111111,fb@hobbit.com,,,MALE,MARRIED,,,,CITIZEN,OWNHOMEMORTGAGE,3,Years,Yes,DigitalID,223456789,XZ23456789,WA,,,,,,,,
11990013,Individual,Tristrana,,Thorn,TEXT-1991-01-01,No,Yes,,111,,Mobile,,,,,TEXT-0422345678,tt@test.com,,,MALE,SINGLE,,,,,,,,,,233456789,143447,NT,,,,,,,,
11990014,Individual,Tristranee,,Thorn,TEXT-1991-01-01,No,Yes,,111,,Mobile,,,,,TEXT-0422345678,tt@test.com,,,MALE,SINGLE,,,,,,,,,,243456789,1434473,NT,,,,,,,,
11990015,Individual,Liza,,Thornberry,TEXT-1991-01-01,No,Yes,,114,,Mobile,,,,,TEXT-0422345678,lt@test.com,,,FEMALE,SINGLE,,,,,,,,,,423456789,A2345678B,SA,,,,,,,,
11990016,Individual,Jackson,,Jones,TEXT-1970-01-01,No,Yes,,115,,Mobile,,,,,TEXT-0412345678,jjones@test.com,,,MALE,MARRIED,,,,CITIZEN,,,,,,,,,,,,,,,,
11990017,Individual,Mary,,Jones,TEXT-1970-01-01,No,Yes,,115,,Mobile,,,,,TEXT-0412345679,mjones@test.com,,,FEMALE,MARRIED,,,,CITIZEN,,,,,,,,,,,,,,,,
11990018,Individual,Eddie,,Jones,TEXT-1990-01-01,No,Yes,,115,,Mobile,,,,,TEXT-0412345680,ejones@test.com,,,MALE,SINGLE,,,,CITIZEN,,,,,,,,,,,,,,,,
11990019,Individual,A Dymock,,R Hawthorn,TEXT-1990-01-01,No,Yes,,116,,Mobile,,,,,TEXT-0412345680,dymockhawthorn@test.com,,,MALE,SINGLE,,,,CITIZEN,,,,,,,,,,,,,,,,
99999991,Individual,Randy,Jones,Travis,TEXT-2000-01-01,No,Yes,Yes,117,,Email,,,,,,randyjonestravis@test.com,,,,,,,,CITIZEN,,,,,,,,,,,,,,,,
121212,Company,,Black Pty Ltd,,,No,No,Yes,98,,,,,,,,,43154618498,154618498,,,TEXT-1990-01-01,,,,,8,Years,,,,,,PTYLTD,TEXT-1991-01-20,TEXT-1991-02-01,,,4,Yes,,502
121213,Company,,White Pty Ltd,,,No,No,Yes,130,,,,,,,,,37052121347,TEXT-052121347,,,TEXT-1990-01-01,,,,,5,Years,,,,,,PTYLTD,TEXT-1992-02-10,TEXT-1992-02-10,,,2,Yes,
746513,Trust,,Black Unit Trust,,,,,,129,,,,,,,,,50529665648,,,,,,,,,,,,,,,,,TEXT-1990-01-01,,UNIT,TEXT-1991-01-20,3,Yes,
789132,Trust,,Black Family Trust,,,,,,131,,,,,,,,,70954159765,,,,,,,,,,,,,,,,,TEXT-1990-01-01,,FAMILY_DISCRETIONARY,TEXT-2000-03-01,2,No,
589833,Individual,John,Peter,Fox,TEXT-1975-02-01,No,Yes,,131,,Work,,,TEXT-02,TEXT-97652456,,johnpeterfox@test.com,,,MALE,MARRIED,TEXT-1999-01-01,,,CITIZEN,OwnHomeMortgage,5,Years,,,,,,,,,,,,,
665656,Individual,Jane,,Fox,TEXT-1978-03-30,No,Yes,,131,,Home,TEXT-02,TEXT-98834424,,,,,,,FEMALE,MARRIED,TEXT-1999-01-01,,,CITIZEN,OwnHomeMortgage,5,Years,,,,,,,,,,,,,
545465,Individual,James,,Fox,TEXT-2001-10-12,No,Yes,,131,,Mobile,,,,,TEXT-0411778234,,,,MALE,SINGLE,TEXT-2010-05-10,,,CITIZEN,WithParents,5,Years,,,,,,,,,,,,,
545423,Individual,Frank,,Fox,TEXT-1976-05-14,No,Yes,,133,,Email,,,,,,FFTrading@gmail.com,,,MALE,MARRIED,TEXT-2010-06-20,,,PERMANENT,Renting,3,Years,,,,,,,,,,,,,
545422,Individual,Mary,,Jane,TEXT-1981-01-23,No,Yes,,134,,Mobile,,,,,TEXT-0455667256,,,,FEMALE,MARRIED,TEXT-2015-02-08,,,PERMANENT,Renting,4,Years,,,,,,,,,,,,,
335576,Individual,Ashley,,Jane,TEXT-1985-08-12,No,Yes,,135,,Mobile,,,,,TEXT-0488978321,,,,MALE,MARRIED,TEXT-2015-02-08,,,CITIZEN,OwnHomeMortgage,5,Years,,,,,,,,,,,,,
335436,Individual,Emma,,Jane,TEXT-1990-08-10,No,Yes,,136,,Mobile,,,,,TEXT-0468975321,,,,FEMALE,MARRIED,TEXT-2019-02-08,,,CITIZEN,OwnHomeMortgage,5,Years,,,,,,,,,,,,,
986100,Individual,Emily,,Parker NoEmailNoMobile,TEXT-1990-08-11,No,Yes,,139,,Mobile,,,,,,,,,FEMALE,SINGLE,,,,CITIZEN,,3,Years,Yes,DigitalID,,,,,,,,,,,
986101,Individual,Jordan,,Mitchell NoEmailNoMobile,TEXT-1990-08-12,No,Yes,,140,,Mobile,,,,,,,,,MALE,SINGLE,,,,CITIZEN,,3,Years,Yes,DigitalID,,,,,,,,,,,
986102,Individual,Ava,,Thompson NoMobile,TEXT-1990-08-13,No,Yes,,141,,Email,,,,,,ava.tompson@test.com,,,FEMALE,SINGLE,,,,CITIZEN,,3,Years,Yes,DigitalID,,,,,,,,,,,
986103,Individual,Lucas,,Ramirez NoEmail,TEXT-1990-08-14,No,Yes,,142,,Mobile,,,,,TEXT-0420734994,,,,MALE,SINGLE,,,,CITIZEN,,3,Years,Yes,DigitalID,,,,,,,,,,,
986104,Individual,Tom,,Tan,TEXT-1970-08-20,No,Yes,,143,,Mobile,TEXT-02,5678-1234,TEXT-02,3113-1234,TEXT-0436615498,tomtan@gmail.com,,,MALE,SINGLE,TEXT-2000-10-05,,No,CITIZEN,,,,,,,,,,,,,,,,
986105,Individual,Abby,,White,TEXT-1990-04-05,No,Yes,,144,,Mobile,,,,,TEXT-1234567890,ablrk@test.com,,,FEMALE,MARRIED,,,,CITIZEN,,,,,,,,,,,,,,,,
986106,Individual,Jack,,White,TEXT-1988-08-11,No,Yes,,145,,Mobile,,,,,TEXT-9876543210,jwt@test.com,,,MALE,MARRIED,,,,CITIZEN,,,,,,,,,,,,,,,,
984232,Individual,Otto,,Lemon,TEXT-1991-07-23,No,Yes,,147,,Mobile,,,,,TEXT-9876332221,omelon1@test.com,,,MALE,SINGLE,,,,CITIZEN,,,,,,,,,,,,,,,,
984233,Individual,Otto,,Lemon,TEXT-1991-07-23,No,Yes,,148,,Mobile,,,,,TEXT-9876332231,omelon2@test.com,,,MALE,SINGLE,,,,CITIZEN,,,,,,,,,,,,,,,,
990000,Individual,Jimmy,,Fox,TEXT-2000-01-01,No,Yes,,500,,Mobile,,,,,TEXT-9876543299,jimFox@test.com,,,MALE,SINGLE,,,,CITIZEN,,,,,,,,,,,,,,,,
990021,Individual,Earl,,Grey,TEXT-2003-03-03,No,Yes,,502,503,Mobile,,,,,TEXT-0412345678,earlGrey@test.com,,,MALE,SINGLE,,,,CITIZEN,,,,,,,,,,,,,,,,
990022,Individual,Jasmine,,Lavender,TEXT-2001-01-01,No,Yes,,503,504,Mobile,,,,,TEXT-0412345679,JasmineL@test.com,,,FEMALE,SINGLE,,,,CITIZEN,,,,,,,,,,,,,,,,
990023,Individual,Sasha,,Cohen,TEXT-2002-02-02,Yes,Yes,,504,502,Mobile,,,,,TEXT-0412345680,SashaCohen@test.com,,,FEMALE,SINGLE,,,,CITIZEN,,,,,,,,,,,,,,,,
990024,Individual,Ash,,Wednesday,TEXT-2001-01-01,No,Yes,,505,506,Mobile,,,,,TEXT-0412345681,AshWednesday@test.com,,,MALE,SINGLE,,,,CITIZEN,,,,,,,,,,,,,,,,
990025,Individual,Bettie,,Davies,TEXT-1995-01-01,No,Yes,,2,,Mobile,TEXT-02,9876-1234,TEXT-02,9911-1234,TEXT-0420734932,bettie.davies@yahoo.com,,,FEMALE,SINGLE,TEXT-2003-10-05,,No,CITIZEN,,,,,,,,,,,,,,,,
990026,Individual,Lucia,,Spring,TEXT-2002-03-03,No,Yes,,507,,Mobile,,,,,TEXT-0415545655,LuciaSpring@test.com,,,FEMALE,SINGLE,,,,CITIZEN,,,,,,,,,,,,,,,,
990027,Individual,Luke,,Spring,TEXT-2002-08-08,No,Yes,,508,,Mobile,,,,,TEXT-0413344433,LukeSpring@test.com,,,MALE,SINGLE,,,,CITIZEN,,,,,,,,,,,,,,,,
900000,Individual,Eliana Arkyn,,Aarav,TEXT-1981-08-05,No,Yes,,512,,Work,TEXT-02,9844-1089,TEXT-02,9911-5555,TEXT-0420776232,test@mail.com,,,FEMALE,SINGLE,TEXT-2003-10-07,,Yes,CITIZEN,,,,,,,,,,,,,,,,AU
900001,Individual,Sue,,Aarav,TEXT-1981-08-05,No,Yes,,510,,Work,TEXT-02,9844-1089,TEXT-02,9911-5555,TEXT-0420776232,test@mail.com,,,FEMALE,SINGLE,TEXT-2003-10-07,,Yes,CITIZEN,,,,,,,,,,,,,,,,NZ
900002,Individual,Maria,,Aarav,TEXT-1981-08-05,No,Yes,,511,,Work,TEXT-02,9844-1089,TEXT-02,9911-5555,TEXT-0420776232,test@mail.com,,,FEMALE,SINGLE,TEXT-2003-10-07,,Yes,CITIZEN,,,,,,,,,,,,,,,,NZ
5000030,Company,,DP Pharmaceuticals NZ,,,No,No,Yes,514,515,,,,,,,,11 223 491 344,,,,TEXT-2020-03-31,,,,,,,,,,,,,,,,,,,,516
5000031,Company,,Live Well NZ,,,No,No,Yes,517,518,,,,,,,,11 223 491 455,,,,TEXT-2006-03-31,,,,,,,,,,,,,,,,,,,,519
4528479,Company,,WONDERLAND PTY LTD,,,No,Yes,,40,,,,,,,,,50529665648,,,,TEXT-2022-06-11,,,,,,,,,,,,,,,,,,,,
4747858,Individual,HARRISON,,BOSWELL,TEXT-1968-06-25,No,Yes,,28,,Mobile,,,,,TEXT-0422415436,paging@test.com,,,MALE,MARRIED,,,,CITIZEN,,,,,,,,,,,,,,,,AU
4934176,Individual,CARLA,,THORNBURY,TEXT-1956-06-02,No,Yes,,2,,Mobile,,,,,TEXT-0420734932,jstewa@imb.com.au,,,FEMALE,SINGLE,,,,CITIZEN,,,,,,,,,,,,,,,,AU
